01330;LAPEYROUSE
01330;BIRIEUX
01330;SAINTE-OLIVE
01330;AMBERIEUX-EN-DOMBES
01330;VERSAILLEUX
01340;JAYAT
01340;SAINT-SULPICE
01340;ATTIGNAT
01340;MONTREVEL-EN-BRESSE
01340;CRAS-SUR-REYSSOUZE
01340;MALAFRETAZ
01340;MARSONNAS
01340;SAINT-DIDIER-D'AUSSIAT
01340;BEREZIAT
01340;ETREZ
01340;FOISSIAT
01350;CEYZERIEU
01350;POLLIEU
01350;VONGNES
01350;FLAXIEU
01350;BEON
01350;CULOZ
01350;LAVOURS
01350;ANGLEFORT
01350;CRESSIN-ROCHEFORT
01360;BALAN
01360;LOYETTES
01360;BELIGNEUX
01360;BRESSOLLES
01370;MEILLONNAS
01370;PRESSIAT
01370;SAINT-ETIENNE-DU-BOIS
01370;TREFFORT-CUISIAT
01370;BENY
01370;COURMANGOUX
01380;DOMMARTIN
01380;BAGE-LE-CHATEL
01380;BAGE-LA-VILLE
01380;SAINT-ANDRE-DE-BAGE
01380;SAINT-CYR-SUR-MENTHON
01380;SAINT-GENIS-SUR-MENTHON
01390;TRAMOYES
01390;SAINT-JEAN-DE-THURIGNEUX
01390;SAINT-ANDRE-DE-CORCY
01390;RANCE
01390;MONTHIEUX
01390;MIONNAY
01390;SAINT-MARCEL
01390;CIVRIEUX
01400;SANDRANS
01400;CHANOZ-CHATENAY
01400;DOMPIERRE-SUR-CHALARONNE
01400;NEUVILLE-LES-DAMES
01400;L'ABERGEMENT-CLEMENCIAT
01400;SULIGNAT
01400;CONDEISSIAT
01400;CHATILLON-SUR-CHALARONNE
01400;SAINT-GEORGES-SUR-RENON
01400;ROMANS
01410;MIJOUX
01410;LELEX
01410;CHAMPFROMIER
01410;CHEZERY-FORENS
01420;LHOPITAL
01420;SURJOUX
01420;CHANAY
01420;SEYSSEL
01420;CORBONOD
01430;LANTENAY
01430;CHEVILLARD
01430;MAILLAT
01430;IZENAVE
01430;VIEU-D'IZENAVE
01430;PEYRIAT
01430;SAINT-MARTIN-DU-FRENE
01430;CONDAMINE
01430;OUTRIAZ
01430;CEIGNES
01440;VIRIAT
01450;CHALLES-LA-MONTAGNE
01450;BOLOZON
01450;CERDON
01450;PONCIN
01450;SERRIERES-SUR-AIN
01450;SAINT-ALBAN
01450;MERIGNAT
01450;LEYSSARD
01450;LABALME
01460;MONTREAL-LA-CLUSE
01460;NURIEUX-VOLOGNAT
01460;BRION
01460;BEARD-GEOVREISSIAT
01460;PORT
01470;BRIORD
01470;SEILLONNAZ
01470;BENONCES
01470;SERRIERES-DE-BRIORD
01470;MONTAGNIEU
01480;MESSIMY-SUR-SAONE
01480;ARS-SUR-FORMANS
01480;CHALEINS
01480;FAREINS
01480;FRANS
01480;VILLENEUVE
01480;BEAUREGARD
01480;JASSANS-RIOTTIER
01480;SAVIGNEUX
01500;AMBERIEU-EN-BUGEY
01500;SAINT-MAURICE-DE-REMENS
01500;AMBRONAY
01500;BETTANT
01500;DOUVRES
01500;AMBUTRIX
01500;SAINT-DENIS-EN-BUGEY
01500;CHATEAU-GAILLARD
01510;CHAVORNAY
01510;SAINT-MARTIN-DE-BAVEL
01510;ARTEMARE
01510;VIRIEU-LE-GRAND
01510;CHEIGNIEU-LA-BALME
01510;TALISSIEU
01510;ARMIX
01510;ROSSILLON
01510;LA BURBANCHE
01510;PUGIEU
01510;ORDONNAZ
01540;SAINT-JULIEN-SUR-VEYLE
01540;PERREX
01540;VONNAS
01550;COLLONGES
01550;POUGNY
01550;FARGES
01560;CURCIAT-DONGALON
01560;SAINT-JEAN-SUR-REYSSOUZE
01560;SAINT-NIZIER-LE-BOUCHOUX
01560;COURTES
01560;CORMOZ
01560;SAINT-TRIVIER-DE-COURTES
01560;SERVIGNAT
01560;LESCHEROUX
01560;SAINT-JULIEN-SUR-REYSSOUZE
01560;VERNOUX
01560;MANTENAY-MONTLIN
01560;VESCOURS
01570;MANZIAT
01570;ASNIERES-SUR-SAONE
01570;VESINES
01570;FEILLENS
01580;IZERNORE
01580;SAMOGNAT
01580;SONTHONNAX-LA-MONTAGNE
01580;MATAFELON-GRANGES
01590;DORTAN
01590;CHANCIA
01590;LAVANCIA-EPERCY
01600;SAINT-DIDIER-DE-FORMANS
01600;SAINTE-EUPHEMIE
01600;REYRIEUX
01600;MASSIEUX
01600;PARCIEUX
01600;MISERIEUX
01600;TREVOUX
01600;TOUSSIEUX
01600;SAINT-BERNARD
01630;SAINT-GENIS-POUILLY
01630;PERON
01630;CHALLEX
01630;SERGY
01630;SAINT-JEAN-DE-GONVILLE
01640;L'ABERGEMENT-DE-VAREY
01640;SAINT-JEAN-LE-VIEUX
01640;JUJURIEUX
01640;BOYEUX-SAINT-JEROME
01660;CHAVEYRIAT
01660;VANDEINS
01660;MEZERIAT
01680;LOMPNAS
01680;INNIMOND
01680;MARCHAMP
01680;LHUIS
01680;GROSLEE
01700;NEYRON
01700;MIRIBEL
01700;BEYNOST
01700;SAINT-MAURICE-DE-BEYNOST
01710;THOIRY
01750;SAINT-LAURENT-SUR-SAONE
01750;REPLONGES
01800;JOYEUX
01800;SAINT-ELOI
01800;PEROUGES
01800;MEXIMIEUX
01800;BOURG-SAINT-CHRISTOPHE
01800;RIGNIEUX-LE-FRANC
01800;SAINT-MAURICE-DE-GOURDANS
01800;SAINT-JEAN-DE-NIOST
01800;CHARNOZ-SUR-AIN
01800;VILLIEU-LOYES-MOLLON
01800;LE MONTELLIER
01800;FARAMANS
01851;MARBOZ
01960;SAINT-ANDRE-SUR-VIEUX-JONC
01960;PERONNAS
01960;SERVAS
01990;RELEVANT
01990;CHANEINS
01990;BANEINS
01990;SAINT-TRIVIER-SUR-MOIGNANS
02000;BRAYE-EN-LAONNOIS
02000;BARENTON-CEL
02000;FILAIN
02000;LANISCOURT
02000;MOLINCHART
02000;AULNOIS-SOUS-LAON
02000;MONTBAVIN
02000;MERLIEUX-ET-FOUQUEROLLES
02000;VAUCELLES-ET-BEFFECOURT
02000;PARGNY-FILAIN
02000;VERNEUIL-SUR-SERRE
02000;CLACY-ET-THIERRET
02000;ROYAUCOURT-ET-CHAILVET
02000;MONS-EN-LAONNOIS
02000;URCEL
02000;CHERY-LES-POUILLY
